monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,service_id
1,1,1,1,1,0,0,20240722,20240820,571
1,1,1,1,1,0,0,20240722,20240820,640
1,1,1,1,1,0,0,20240722,20240820,696
1,1,1,1,1,0,0,20240722,20240820,731
1,1,1,1,1,0,0,20240722,20240820,805
1,1,1,1,1,0,0,20240722,20240820,824
1,1,1,1,1,0,0,20240722,20240820,874
1,1,1,1,1,0,0,20240723,20240809,212
1,1,1,1,1,0,0,20240723,20240812,766
1,1,1,1,1,0,0,20240724,20240820,604
1,1,1,1,1,0,0,20240724,20240820,632
1,1,1,1,1,0,0,20240725,20240802,112
1,1,1,1,1,0,0,20240725,20240809,226
1,1,1,1,1,0,0,20240725,20240809,345
1,1,1,1,1,0,0,20240725,20240809,75
1,1,1,1,1,0,0,20240726,20240809,633
1,1,1,1,1,0,0,20240726,20240814,396
1,1,1,1,1,0,0,20240726,20240820,780
1,1,1,1,1,0,0,20240727,20240808,784
1,1,1,1,1,0,0,20240727,20240819,569
1,1,1,1,1,0,0,20240729,20240802,117
1,1,1,1,1,0,0,20240729,20240802,290
1,1,1,1,1,0,0,20240729,20240802,528
1,1,1,1,1,0,0,20240729,20240805,315
1,1,1,1,1,0,0,20240729,20240812,356
1,1,1,1,1,0,0,20240729,20240814,369
1,1,1,1,1,0,0,20240729,20240814,373
1,1,1,1,1,0,0,20240729,20240815,575
1,1,1,1,1,0,0,20240729,20240817,530
1,1,1,1,1,0,0,20240729,20240820,497
1,1,1,1,1,0,0,20240730,20240807,210
1,1,1,1,1,0,0,20240730,20240812,834
1,1,1,1,1,0,0,20240730,20240815,806
1,1,1,1,1,0,0,20240730,20240816,346
1,1,1,1,1,0,0,20240730,20240820,809
1,1,1,1,1,0,0,20240731,20240808,208
1,1,1,1,1,0,0,20240801,20240812,506
1,1,1,1,1,0,0,20240801,20240814,87
1,1,1,1,1,0,0,20240801,20240815,585
1,1,1,1,1,0,0,20240802,20240805,755
1,1,1,1,1,0,0,20240802,20240808,464
1,1,1,1,1,0,0,20240802,20240809,889
1,1,1,1,1,0,0,20240802,20240812,3
1,1,1,1,1,0,0,20240802,20240820,490
1,1,1,1,1,0,0,20240805,20240806,292
1,1,1,1,1,0,0,20240805,20240809,480
1,1,1,1,1,0,0,20240805,20240809,926
1,1,1,1,1,0,0,20240805,20240812,227
1,1,1,1,1,0,0,20240805,20240815,487
1,1,1,1,1,0,0,20240805,20240816,123
1,1,1,1,1,0,0,20240805,20240816,404
1,1,1,1,1,0,0,20240805,20240820,25
1,1,1,1,1,0,0,20240805,20240820,601
1,1,1,1,1,0,0,20240805,20240820,867
1,1,1,1,1,0,0,20240808,20240809,705
1,1,1,1,1,0,0,20240808,20240820,223
1,1,1,1,1,0,0,20240809,20240812,733
1,1,1,1,1,0,0,20240809,20240815,735
1,1,1,1,1,0,0,20240809,20240820,470
1,1,1,1,1,0,0,20240810,20240820,900
1,1,1,1,1,0,0,20240812,20240816,543
1,1,1,1,1,0,0,20240812,20240820,201
1,1,1,1,1,0,0,20240813,20240819,654
1,1,1,1,1,0,0,20240813,20240820,626
1,1,1,1,1,0,0,20240814,20240820,275
1,1,1,1,1,0,1,20240721,20240726,153
1,1,1,1,1,0,1,20240721,20240726,353
1,1,1,1,1,0,1,20240721,20240726,474
1,1,1,1,1,0,1,20240721,20240726,526
1,1,1,1,1,0,1,20240721,20240726,529
1,1,1,1,1,0,1,20240721,20240726,583
1,1,1,1,1,0,1,20240721,20240726,594
1,1,1,1,1,0,1,20240721,20240726,653
1,1,1,1,1,0,1,20240721,20240726,716
1,1,1,1,1,0,1,20240721,20240729,254
1,1,1,1,1,0,1,20240721,20240731,662
1,1,1,1,1,0,1,20240721,20240801,570
1,1,1,1,1,0,1,20240721,20240802,391
1,1,1,1,1,0,1,20240721,20240804,4
1,1,1,1,1,0,1,20240721,20240809,28
1,1,1,1,1,0,1,20240721,20240809,616
1,1,1,1,1,0,1,20240721,20240809,875
1,1,1,1,1,0,1,20240721,20240812,801
1,1,1,1,1,0,1,20240721,20240812,901
1,1,1,1,1,0,1,20240721,20240819,592
1,1,1,1,1,0,1,20240721,20240820,15
1,1,1,1,1,0,1,20240721,20240820,233
1,1,1,1,1,0,1,20240721,20240820,398
1,1,1,1,1,0,1,20240721,20240820,564
1,1,1,1,1,0,1,20240721,20240820,687
1,1,1,1,1,0,1,20240721,20240820,723
1,1,1,1,1,0,1,20240722,20240802,448
1,1,1,1,1,0,1,20240722,20240809,259
1,1,1,1,1,0,1,20240722,20240812,634
1,1,1,1,1,0,1,20240722,20240812,9
1,1,1,1,1,0,1,20240722,20240816,638
1,1,1,1,1,0,1,20240722,20240820,336
1,1,1,1,1,0,1,20240722,20240820,422
1,1,1,1,1,0,1,20240722,20240820,469
1,1,1,1,1,0,1,20240722,20240820,501
1,1,1,1,1,0,1,20240723,20240731,693
1,1,1,1,1,0,1,20240723,20240820,452
1,1,1,1,1,0,1,20240727,20240809,673
1,1,1,1,1,0,1,20240728,20240802,405
1,1,1,1,1,0,1,20240728,20240802,544
1,1,1,1,1,0,1,20240728,20240804,182
1,1,1,1,1,0,1,20240728,20240814,183
1,1,1,1,1,0,1,20240728,20240814,242
1,1,1,1,1,0,1,20240728,20240814,322
1,1,1,1,1,0,1,20240729,20240812,627
1,1,1,1,1,0,1,20240729,20240815,363
1,1,1,1,1,0,1,20240729,20240816,581
1,1,1,1,1,0,1,20240730,20240809,316
1,1,1,1,1,0,1,20240730,20240812,47
1,1,1,1,1,0,1,20240730,20240813,413
1,1,1,1,1,0,1,20240730,20240815,326
1,1,1,1,1,0,1,20240801,20240820,189
1,1,1,1,1,0,1,20240801,20240820,770
1,1,1,1,1,0,1,20240802,20240812,138
1,1,1,1,1,0,1,20240804,20240811,62
1,1,1,1,1,0,1,20240804,20240820,181
1,1,1,1,1,0,1,20240806,20240820,340
1,1,1,1,1,0,1,20240808,20240816,81
1,1,1,1,1,0,1,20240809,20240820,678
1,1,1,1,1,0,1,20240813,20240820,813
1,1,1,1,1,1,0,20240721,20240801,549
1,1,1,1,1,1,0,20240721,20240802,107
1,1,1,1,1,1,0,20240721,20240809,785
1,1,1,1,1,1,0,20240721,20240810,333
1,1,1,1,1,1,0,20240721,20240820,542
1,1,1,1,1,1,0,20240722,20240727,85
1,1,1,1,1,1,0,20240722,20240728,799
1,1,1,1,1,1,0,20240722,20240729,732
1,1,1,1,1,1,0,20240722,20240810,619
1,1,1,1,1,1,0,20240722,20240812,711
1,1,1,1,1,1,0,20240722,20240812,93
1,1,1,1,1,1,0,20240722,20240815,154
1,1,1,1,1,1,0,20240722,20240816,94
1,1,1,1,1,1,0,20240722,20240816,950
1,1,1,1,1,1,0,20240722,20240818,150
1,1,1,1,1,1,0,20240722,20240820,495
1,1,1,1,1,1,0,20240722,20240820,812
1,1,1,1,1,1,0,20240723,20240731,253
1,1,1,1,1,1,0,20240723,20240806,121
1,1,1,1,1,1,0,20240723,20240816,614
1,1,1,1,1,1,0,20240725,20240820,280
1,1,1,1,1,1,0,20240726,20240812,86
1,1,1,1,1,1,0,20240727,20240809,113
1,1,1,1,1,1,0,20240727,20240814,904
1,1,1,1,1,1,0,20240727,20240815,701
1,1,1,1,1,1,0,20240727,20240820,550
1,1,1,1,1,1,0,20240727,20240820,587
1,1,1,1,1,1,0,20240727,20240820,774
1,1,1,1,1,1,0,20240729,20240803,465
1,1,1,1,1,1,0,20240729,20240820,33
1,1,1,1,1,1,0,20240730,20240808,850
1,1,1,1,1,1,0,20240730,20240812,378
1,1,1,1,1,1,0,20240730,20240816,939
1,1,1,1,1,1,0,20240730,20240820,615
1,1,1,1,1,1,0,20240801,20240812,172
1,1,1,1,1,1,0,20240801,20240814,387
1,1,1,1,1,1,0,20240801,20240820,596
1,1,1,1,1,1,0,20240802,20240808,244
1,1,1,1,1,1,0,20240802,20240820,41
1,1,1,1,1,1,0,20240802,20240820,688
1,1,1,1,1,1,0,20240803,20240816,342
1,1,1,1,1,1,0,20240803,20240820,104
1,1,1,1,1,1,0,20240806,20240817,99
1,1,1,1,1,1,0,20240806,20240820,513
1,1,1,1,1,1,0,20240807,20240820,324
1,1,1,1,1,1,0,20240808,20240820,924
1,1,1,1,1,1,0,20240809,20240820,297
1,1,1,1,1,1,0,20240810,20240820,48
1,1,1,1,1,1,0,20240810,20240820,502
1,1,1,1,1,1,0,20240812,20240817,935
1,1,1,1,1,1,0,20240812,20240820,727
1,1,1,1,1,1,0,20240813,20240820,787
1,1,1,1,1,1,0,20240816,20240820,135
1,1,1,1,1,1,0,20240816,20240820,72
1,1,1,1,1,1,0,20240816,20240820,909
1,1,1,1,1,1,1,20240721,20240727,133
1,1,1,1,1,1,1,20240721,20240727,187
1,1,1,1,1,1,1,20240721,20240728,52
1,1,1,1,1,1,1,20240721,20240729,214
1,1,1,1,1,1,1,20240721,20240730,648
1,1,1,1,1,1,1,20240721,20240731,118
1,1,1,1,1,1,1,20240721,20240801,257
1,1,1,1,1,1,1,20240721,20240802,255
1,1,1,1,1,1,1,20240721,20240805,707
1,1,1,1,1,1,1,20240721,20240808,305
1,1,1,1,1,1,1,20240721,20240809,273
1,1,1,1,1,1,1,20240721,20240809,37
1,1,1,1,1,1,1,20240721,20240809,657
1,1,1,1,1,1,1,20240721,20240809,881
1,1,1,1,1,1,1,20240721,20240810,920
1,1,1,1,1,1,1,20240721,20240811,161
1,1,1,1,1,1,1,20240721,20240812,206
1,1,1,1,1,1,1,20240721,20240812,317
1,1,1,1,1,1,1,20240721,20240812,384
1,1,1,1,1,1,1,20240721,20240812,539
1,1,1,1,1,1,1,20240721,20240812,734
1,1,1,1,1,1,1,20240721,20240812,781
1,1,1,1,1,1,1,20240721,20240815,31
1,1,1,1,1,1,1,20240721,20240815,341
1,1,1,1,1,1,1,20240721,20240816,209
1,1,1,1,1,1,1,20240721,20240816,414
1,1,1,1,1,1,1,20240721,20240816,432
1,1,1,1,1,1,1,20240721,20240816,828
1,1,1,1,1,1,1,20240721,20240816,891
1,1,1,1,1,1,1,20240721,20240820,146
1,1,1,1,1,1,1,20240721,20240820,148
1,1,1,1,1,1,1,20240721,20240820,16
1,1,1,1,1,1,1,20240721,20240820,239
1,1,1,1,1,1,1,20240721,20240820,321
1,1,1,1,1,1,1,20240721,20240820,354
1,1,1,1,1,1,1,20240721,20240820,385
1,1,1,1,1,1,1,20240721,20240820,417
1,1,1,1,1,1,1,20240721,20240820,453
1,1,1,1,1,1,1,20240721,20240820,485
1,1,1,1,1,1,1,20240721,20240820,643
1,1,1,1,1,1,1,20240721,20240820,66
1,1,1,1,1,1,1,20240721,20240820,685
1,1,1,1,1,1,1,20240721,20240820,718
1,1,1,1,1,1,1,20240721,20240820,835
1,1,1,1,1,1,1,20240721,20240820,941
1,1,1,1,1,1,1,20240722,20240728,499
1,1,1,1,1,1,1,20240722,20240729,588
1,1,1,1,1,1,1,20240722,20240731,379
1,1,1,1,1,1,1,20240722,20240802,669
1,1,1,1,1,1,1,20240722,20240804,613
1,1,1,1,1,1,1,20240722,20240811,40
1,1,1,1,1,1,1,20240722,20240811,573
1,1,1,1,1,1,1,20240722,20240811,76
1,1,1,1,1,1,1,20240722,20240812,102
1,1,1,1,1,1,1,20240722,20240812,897
1,1,1,1,1,1,1,20240722,20240815,872
1,1,1,1,1,1,1,20240722,20240816,541
1,1,1,1,1,1,1,20240722,20240818,399
1,1,1,1,1,1,1,20240722,20240818,80
1,1,1,1,1,1,1,20240722,20240820,246
1,1,1,1,1,1,1,20240722,20240820,320
1,1,1,1,1,1,1,20240722,20240820,462
1,1,1,1,1,1,1,20240722,20240820,944
1,1,1,1,1,1,1,20240723,20240731,197
1,1,1,1,1,1,1,20240723,20240802,278
1,1,1,1,1,1,1,20240723,20240805,582
1,1,1,1,1,1,1,20240723,20240806,29
1,1,1,1,1,1,1,20240723,20240812,521
1,1,1,1,1,1,1,20240723,20240816,671
1,1,1,1,1,1,1,20240723,20240818,728
1,1,1,1,1,1,1,20240723,20240820,679
1,1,1,1,1,1,1,20240725,20240820,856
1,1,1,1,1,1,1,20240726,20240812,426
1,1,1,1,1,1,1,20240727,20240728,256
1,1,1,1,1,1,1,20240727,20240802,846
1,1,1,1,1,1,1,20240727,20240809,439
1,1,1,1,1,1,1,20240727,20240812,130
1,1,1,1,1,1,1,20240727,20240812,46
1,1,1,1,1,1,1,20240727,20240813,443
1,1,1,1,1,1,1,20240727,20240814,517
1,1,1,1,1,1,1,20240727,20240815,279
1,1,1,1,1,1,1,20240727,20240816,269
1,1,1,1,1,1,1,20240727,20240816,377
1,1,1,1,1,1,1,20240727,20240816,590
1,1,1,1,1,1,1,20240727,20240816,744
1,1,1,1,1,1,1,20240727,20240817,286
1,1,1,1,1,1,1,20240727,20240819,503
1,1,1,1,1,1,1,20240727,20240820,131
1,1,1,1,1,1,1,20240727,20240820,260
1,1,1,1,1,1,1,20240727,20240820,392
1,1,1,1,1,1,1,20240727,20240820,395
1,1,1,1,1,1,1,20240727,20240820,438
1,1,1,1,1,1,1,20240727,20240820,444
1,1,1,1,1,1,1,20240727,20240820,481
1,1,1,1,1,1,1,20240727,20240820,527
1,1,1,1,1,1,1,20240727,20240820,699
1,1,1,1,1,1,1,20240727,20240820,730
1,1,1,1,1,1,1,20240727,20240820,837
1,1,1,1,1,1,1,20240727,20240820,876
1,1,1,1,1,1,1,20240727,20240820,936
1,1,1,1,1,1,1,20240728,20240805,24
1,1,1,1,1,1,1,20240728,20240820,236
1,1,1,1,1,1,1,20240728,20240820,516
1,1,1,1,1,1,1,20240728,20240820,518
1,1,1,1,1,1,1,20240729,20240804,249
1,1,1,1,1,1,1,20240730,20240805,276
1,1,1,1,1,1,1,20240730,20240807,925
1,1,1,1,1,1,1,20240730,20240808,558
1,1,1,1,1,1,1,20240730,20240809,788
1,1,1,1,1,1,1,20240730,20240812,111
1,1,1,1,1,1,1,20240730,20240815,101
1,1,1,1,1,1,1,20240730,20240815,533
1,1,1,1,1,1,1,20240730,20240820,126
1,1,1,1,1,1,1,20240731,20240808,607
1,1,1,1,1,1,1,20240731,20240820,304
1,1,1,1,1,1,1,20240731,20240820,739
1,1,1,1,1,1,1,20240801,20240812,59
1,1,1,1,1,1,1,20240801,20240815,330
1,1,1,1,1,1,1,20240801,20240816,849
1,1,1,1,1,1,1,20240801,20240820,184
1,1,1,1,1,1,1,20240801,20240820,411
1,1,1,1,1,1,1,20240801,20240820,608
1,1,1,1,1,1,1,20240801,20240820,656
1,1,1,1,1,1,1,20240802,20240810,162
1,1,1,1,1,1,1,20240802,20240820,229
1,1,1,1,1,1,1,20240803,20240804,748
1,1,1,1,1,1,1,20240803,20240809,531
1,1,1,1,1,1,1,20240803,20240811,388
1,1,1,1,1,1,1,20240803,20240812,268
1,1,1,1,1,1,1,20240803,20240815,49
1,1,1,1,1,1,1,20240803,20240816,519
1,1,1,1,1,1,1,20240803,20240818,759
1,1,1,1,1,1,1,20240803,20240820,383
1,1,1,1,1,1,1,20240803,20240820,810
1,1,1,1,1,1,1,20240804,20240812,826
1,1,1,1,1,1,1,20240804,20240816,250
1,1,1,1,1,1,1,20240804,20240820,467
1,1,1,1,1,1,1,20240804,20240820,663
1,1,1,1,1,1,1,20240805,20240812,937
1,1,1,1,1,1,1,20240805,20240820,23
1,1,1,1,1,1,1,20240806,20240820,563
1,1,1,1,1,1,1,20240807,20240820,147
1,1,1,1,1,1,1,20240808,20240820,18
1,1,1,1,1,1,1,20240809,20240811,620
1,1,1,1,1,1,1,20240809,20240811,878
1,1,1,1,1,1,1,20240809,20240815,325
1,1,1,1,1,1,1,20240809,20240818,789
1,1,1,1,1,1,1,20240809,20240820,610
1,1,1,1,1,1,1,20240810,20240816,609
1,1,1,1,1,1,1,20240810,20240818,370
1,1,1,1,1,1,1,20240810,20240820,350
1,1,1,1,1,1,1,20240811,20240820,90
1,1,1,1,1,1,1,20240812,20240820,934
1,1,1,1,1,1,1,20240813,20240820,800
1,1,1,1,1,1,1,20240814,20240820,19
